date,headline,website
2024-02-14,"Google is ‘unhappy’ with Apple, Microsoft’s win in European Union, here’s why",TOI
2024-02-14,How to download e-Aadhaar using mAadhaar app,TOI
2024-02-14,"What Sundar Pichai, Carl Pei and other tech CEOs have to say about Apple Vision Pro",TOI
2024-02-14,"This Apple iPad model is available under Rs 24,000: How to get the deal",TOI
2024-02-14,Garena Free Fire MAX redeem codes for February 14: Win costume bundles and gun skins today,TOI
2024-02-14,"Vision not-so-Pro: Mark Zuckerberg gives his verdict on Apple's new headset, says Quest 3 is the real deal",TOI
2024-02-14,"Which Samsung Galaxy S24 Model Should You Buy? Comparison, Specs & Price In India",TOI
2024-02-14,‘Avenue’ asserts superiority,TOI
2024-02-14,"Apple removes this app that ‘allowed’ users to watch movies, TV shows",TOI
2024-02-14,Facing Siri problems on your iPhone? Here are tips to resolve them,TOI
2024-02-14,"Apple, Microsoft score important win in the European Union: All the details",TOI
2024-02-14,Apple Vision Pro in India: Man seen wearing the headset on Indiranagar street in Bengaluru,TOI
2024-02-14,"CEO Satya Nadella: It's also important to be grounded. After all, we are Microsoft ...",TOI
2024-02-15,Will Smith to star in crime thriller 'Sugar Bandits',TOI
2024-02-15,Govt blocking ProtonMail after bomb threat: Can't directly answer to India and other things that the company said,TOI
2024-02-15,Here’s why people are returning Apple Vision Pro,TOI
2024-02-15,Can I use Apple Vision Pro while wearing spectacles?,TOI
2024-02-15,Donald Trump stands by remarks about not defending NATO members after backlash,TOI
2024-02-15,Keyframer: Apple's new AI-editor for generating animations with text input,Business Standard
2024-02-15,"Apple iPhone 15 available at price of Rs iPhone 14 Plus, here’s how to get the deal",TOI
2024-02-15,Honor X9b first impressions: Durability and aesthetics,TOI
2024-02-15,This company briefly beat Google to become the third-largest US company by market value,TOI
2024-02-15,"Mobile World Congress 2024: Dates, Venue, and What to Expect from Renowned Brands",TOI
2024-02-15,Apple rolls out iOS 17.4 third beta update for iPhone developers: All the details,TOI
2024-02-15,Apple's new AI tool can add animation to images: All the details,TOI
2024-02-15,"Here are Thursday’s biggest analyst calls: Apple, Nvidia, Snowflake, Coinbase, Skechers, Tesla, Berkshire Hathaway & ...",CNBC
2024-02-15,Garena Free Fire MAX redeem codes for February 15: Win free skins and vouchers today,TOI
2024-02-15,Optical Illusion: Only the one with hawk eyes can find the hidden Apple in the forest,TOI
2024-02-16,"Workers at Apple supplier Flex stage one-day strike, seek wage hike",Business Standard
2024-02-16,'Hard working': Taiwan agrees to bring in Indians to ease job crunch,TOI
2024-02-16,OnePlus Buds 3 review: Bang for the buck,TOI
2024-02-16,J&K: 50 detained ahead of protest in Lal Chowk in support of farmers' demands,TOI
2024-02-16,Google starts rolling this Apple iMessage feature to its messaging app,TOI
2024-02-16,"Apple’s cloud gaming rules ""go the opposite direction"" for competition, says Microsoft Gaming CEO",TOI
2024-02-16,Garena Free Fire MAX redeem codes for February 16: Win free rewards and gifts,TOI
2024-02-16,Using an iPhone to boost posts on Facebook and Instagram? You may have to pay more,TOI
2024-02-16,Aadhaar Card Verification: How to verify Aadhaar with a QR scan using mAadhaar app,TOI
2024-02-16,Workers at Apple supplier Flex's Tamil Nadu plant stage one-day strike,Business Standard
2024-02-16,Apple testing AI on Xcode to predict and generate software codes: Report,Business Standard
2024-02-16,Varun Dhawan's intense workout session gives major fitness goals,TOI
2024-02-16,How criminals are stealing iPhone users 'facial data' to hack into their bank accounts,TOI
2024-02-16,"Meta CTO calls Apple's latest product 'very uncomfortable' to use, here's why",TOI
2024-02-16,World Heart Month: 5 Apple Watch features that have saved numerous lives,TOI
2024-02-17,"Apple disables web apps on iPhones in the European Union, here’s why",TOI
2024-02-17,Garena Free Fire MAX redeem codes for February 17: Win free diamonds and gloo wall skins today,TOI
2024-02-17,Awadh loses its ‘dum’ in Imtiaz Qureshi’s demise,TOI
2024-02-17,Worker strike at Apple supplier Flex's Tamil Nadu plant,TOI
2024-02-17,"iPad mini (5th generation) vs iPad mini (6th generation); Price, Specs and Other Details",TOI
2024-02-17,Epic Games says Fortnite is coming back on iPhones,TOI
2024-02-17,Facebook founder Mark Zuckerberg on Apple 'fanboys' and why Apple won mobile battle,TOI
2024-02-17,Shark Tank judge Anupam Mittal wants government to send a “very strong message” to Apple and Google,TOI
2024-02-17,6 tips to make the best out of Google Chrome on iPhones,TOI
2024-02-17,"Fastags are not interoperable, says RBI: How to deactivate Paytm Fastag and buy new online",TOI
2024-02-18,The ‘Chinese connection’ in Apple’s support for Google's messaging platform,TOI
2024-02-18,"iPhone 15 Pro available for Rs 95,938 on Flipkart; save up to Rs 39,000",TOI
2024-02-18,"Facebook faces a $3 billion ‘problem’ in the UK, here’s why",TOI
2024-02-18,"Redmi Buds 5 review: Big sound, bigger value",TOI
2024-02-18,"How Samsung, Apple, Xiaomi performed in the Indian smartphone market in 2023",TOI
2024-02-18,"Garena Free Fire MAX redeem codes for February 18: Win free diamonds, gold, skins, and more in-game goodies",TOI
2024-02-18,Paytm Fastag alternatives: List of all the banks where you can get your new FASTag,TOI
2024-02-18,"Beware, how criminals are stealing 'facial data' of iPhone and Android users to hack into their bank accounts",TOI
2024-02-18,"Cisco job cuts, RBI extends Paytm Banks’ deadline, Reliance Jio’s lovely message to Airtel and other top tech news of the week",TOI
2024-02-18,Vivo X100 Pro Review: A flagship shooter that delivers,TOI
2024-02-18,"After Mark Zuckerberg, Meta CTO reviews Apple Vision Pro; says ‘as soon as I put the headset on, I can see…’",Financial Express
2024-02-18,"Apple Watch models may use sweat to check your health status, here’s how",TOI
2024-02-19,Meet China's budget-friendly answer to Apple's Vision Pro,TOI
2024-02-19,"Apple may have ‘500 million euros bad news’ coming in Europe, thanks to Spotify",TOI
2024-02-19,This premium leisure airline will offer Apple Vision Pro to its passengers,TOI
2024-02-19,EU begins formal probe into TikTok over child protection,TOI
2024-02-19,Five reasons why Apple Vision Pro buyers are returning the headset,TOI
2024-02-19,Here’s how much Apple earned from iPhones sales in 10 years,TOI
2024-02-19,Is it possible to track a lost mobile if it’s switched off?,TOI
2024-02-19,Watch: When Apple Vision Pro left Emirates Airlines' air hostess 'amazed',TOI
2024-02-19,Garena Free Fire MAX redeem codes for February 19: Win costume bundles and skins today,TOI
2024-02-19,EU reportedly set to fine Apple 500 million euros amid antitrust crackdown,CNBC
2024-02-19,Avoid peeling these fruits and veggies at all costs,TOI
2024-02-19,Difference Between An Android And iOS Phone,TOI
2024-02-19,"These are the two 'simple questions' government asked Apple, reveals IT minister",TOI
2024-02-20,Apple Music tests feature to easily import playlists from Spotify and other services: What it means for users,TOI
2024-02-20,Sour Burps: Here's how to treat them with home remedies,TOI
2024-02-20,Apple might launch two new AirPods and AirPods Max refresh this year,TOI
2024-02-20,IT minister breaks silence on his 'urgent' letter to Finance Minister Nirmala Sitharaman,TOI
2024-02-20,This is when to expect Apple's next-generation Vision Pro 2 headset,TOI
2024-02-20,Apple's advice: Do not try this 'jugaad' on an iPhone that has been dropped in water,TOI
2024-02-20,Skoda Slavia Style edition: Top things to know,TOI
2024-02-20,Apple 16 Pro models may come in these two new colour options,TOI
2024-02-20,ICICI Bank warns its users about a 'new UPI app' scam stealing money from customers' bank accounts,TOI
2024-02-20,Do not put your iPhone in a bag of rice: Apple's advisory for a wet phone,Business Standard
2024-02-20,U.S. Supreme Court won’t review Apple’s win against $503 million patent verdict,CNBC
2024-02-20,"The most interesting stock to me right now is Apple, says IG North America CEO ...",CNBC
2024-02-20,"Here are Tuesday’s biggest analyst calls: Nvidia, Apple, Tesla, JetBlue, Disney, Caterpillar, Super Micro and ...",CNBC
2024-02-20,"Apple Music: Soon, you could transfer playlists from Spotify, Amazon Music",Business Standard
2024-02-20,Garena Free Fire MAX redeem codes for February 20: Win gun skins and vouchers today,TOI
2024-02-21,Apple Watch’s Digital Crown may get updated with touch and light sensors: How it can be important,TOI
2024-02-21,Justin Timberlake announces release of emotional next song 'Drown',TOI
2024-02-21,Optical illusion: Only those with hawk eyes can spot the bear and a hidden Apple in this dense forest,TOI
2024-02-21,"Two scammers used 5,000 ‘fake’ iPhones to defraud Apple, here’s how",TOI
2024-02-21,Apple has good news on battery for these iPhone users,TOI
2024-02-21,Apple steps into sports with the launch of new application,TOI
2024-02-21,What Is An Antimicrobial Case? Why Should You Own One,TOI
2024-02-21,Made-in-India Maruti Jimny 5-door launched in Indonesia: Here’s what’s different,TOI
2024-02-21,Shubha Raksha signs her first female-oriented project,TOI
2024-02-21,This keyboard app from Microsoft comes with Copilot and GPT-4 Turbo integration,TOI
2024-02-21,How the US Supreme Court saved Apple over $500 million,TOI
2024-02-21,Garena Free Fire MAX redeem codes for February 21: Codes revealed; win rewards and free gifts,TOI
2024-02-21,5 brilliant uses of leftover eggshells,TOI
2024-02-21,"Your lost iPhone is your responsibility, not Apple’s, rules Supreme Court",TOI
2024-02-21,US lawmakers and apple growers celebrate export of apples to India,Business Standard
2024-02-21,Apple releases free new sports app for iPhone,CNBC
2024-02-21,Apple rolls out iMessage upgrade to withstand quantum computers decryption,Business Standard
2024-02-21,"Two years after Apple quit Russia over Ukraine, Vision Pros are for sale in Moscow",CNBC
2024-02-21,The Javers Files: Apple Vision Pro in Moscow,CNBC
2024-02-21,iOS 17.4: Apple to display elaborative battery health information on iPhone,Business Standard
2024-02-21,"Amazon to be added to the Dow Jones Industrial Average, replacing Walgreens Boots Alliance",TOI
2024-02-21,"World Heart Month: Best smartwatches under Rs 1,500 with heart rate monitoring feature",TOI
2024-02-21,Apple Music introduces a monthly version of its annual Replay feature: How to use it,TOI
2024-02-21,PhonePe takes on Google with launch of Indus Appstore,TOI
2024-02-22,‘Made in India’ Google Pixel 8 Pro may come soon,TOI
2024-02-22,"US health authority warns users about this feature in smartwatches, smart rings",TOI
2024-02-22,"Intel will be producing custom chips, designed by Microsoft for Microsoft",TOI
2024-02-22,Mahindra Scorpio-N Z8 Select launched at Rs 16.99 lakh: What’s new,TOI
2024-02-22,"Hackers for hire: How China's intel, military groups are targeting India and other foreign governments",TOI
2024-02-22,US drug agency has an ‘important’ warning for smartwatch and smart ring users,TOI
2024-02-22,Garena Free Fire MAX redeem codes for February 22: Win in-game goodies and rewards,TOI
2024-02-22,America Ferrera to be part of Paul Greengrass' wildfire drama 'The Lost Bus',TOI
2024-02-22,"Explained: What is quantum-secure cryptography in messaging apps, how does it work, and more",TOI
2024-02-22,Land Rover Range Rover Velar gets a massive price cut of over Rs 6 lakh: Check new prices,TOI
2024-02-22,"Apple set to make iMessage the ‘strongest’ and safest messaging app, here’s how",TOI
2024-02-22,"Massive leak shows Chinese firm hacked foreign govts, activists: Analysts",TOI
2024-02-22,PhonePe sets up app store for Android,TOI
2024-02-22,"Tablet sales in India badly hit as Apple, Samsung see decline in numbers",TOI
2024-02-22,"Apple launches new Sports app with real-time scores, stats and betting odds",TOI
2024-02-22,Apple dominates global smartphone best-sellers list: These iPhones grab top 7 spots,TOI
2024-02-23,Oscar-winner Troy Kotsur to star in 'Foundation' season 3,TOI
2024-02-23,Toyota recalls Land Cruiser LC300 SUV in India: Here’s the reason,TOI
2024-02-23,Nvidia lists this Chinese smartphone company as top competitor in making AI chips,TOI
2024-02-23,Best Mobile Processor That Enhance Your Mobile's Performance,TOI
2024-02-23,"$539 million fine: Spotify alleges ""artificial advantage"" as Apple calls it 'freeloader'",TOI
2024-02-23,"Indian flight passenger details, Taiwan road database: How hired hackers help China's cyberespionage",TOI
2024-02-23,"Weight loss story: From 125 kgs to 75 kgs, this entrepreneur went from fat to fit in 6 months; Diet chart inside!",TOI
2024-02-23,Hackers for sale: What we've learned from China's massive cyber leak,TOI
2024-02-23,"Unveiling the top brands of 2024: A year of innovation, sustainability, and consumer connection",TOI
2024-02-23,How AI helped Nvidia to become a $2 trillion company,TOI
2024-02-23,"Selena Gomez ""feel safest"" in relationship with Benny Blanco",TOI
2024-02-23,Apple testing ChatGPT-like AI tool with support staff,TOI
2024-02-23,Nvidia vaults to world's fourth-biggest company by market cap on AI optimism,TOI
2024-02-23,"Meta, Microsoft wants EU to reject Apple's new App Store plans, here's why",TOI
2024-02-23,"Kindle Vs Tablet; What’s Different, Which One to Buy",TOI
2024-02-23,"How Apple, Samsung helped 5G smartphone shipments cross 2 billion mark",TOI
2024-02-23,"Move over Europe, India is Apple's brightest new iPhone star",TOI
2024-02-23,Some iPhone 15 users facing Bluetooth connectivity issues,TOI
2024-02-23,Garena Free Fire MAX redeem codes for February 23: Win rewards and free gifts,TOI
2024-02-24,Taking these vitamins might protect you during the flu season,TOI
2024-02-24,How Apple Watch helped a Bangalore-based techie escape a toxic workplace and improve his cardio health,TOI
